epoch,accuracy,loss,val_accuracy,val_loss
0,0.5113765001296997,0.6969521045684814,0.5020920634269714,0.6933519244194031
1,0.5248016715049744,0.6910734176635742,0.5111575722694397,0.6930609345436096
2,0.5402318835258484,0.6875938773155212,0.5146443247795105,0.6922623515129089
3,0.5498213171958923,0.6844264268875122,0.5240585803985596,0.6905824542045593
4,0.558451771736145,0.6811920404434204,0.526150643825531,0.6878246068954468
5,0.5672565698623657,0.6781051754951477,0.5477684736251831,0.6838716268539429
6,0.5735332369804382,0.6736993789672852,0.5627614855766296,0.6791667938232422
7,0.5852149128913879,0.6695908904075623,0.5794979333877563,0.6732968091964722
8,0.5893993377685547,0.6647243499755859,0.59030681848526,0.667182207107544
9,0.5980297923088074,0.6596046686172485,0.5934448838233948,0.660533607006073
10,0.6079679131507874,0.6550402641296387,0.5972803235054016,0.6544148325920105
11,0.6066602468490601,0.6497657299041748,0.6028591394424438,0.6483195424079895
12,0.6131985187530518,0.6443169116973877,0.6091352701187134,0.6417326927185059
13,0.6139830946922302,0.6394908428192139,0.6122733354568481,0.6359900832176208
14,0.6193880438804626,0.6355347633361816,0.6136680841445923,0.6321606636047363
15,0.6305465698242188,0.6305881142616272,0.6223849654197693,0.6265308856964111
16,0.6325516700744629,0.6268662214279175,0.6230822801589966,0.622649073600769
17,0.6355156302452087,0.6216527223587036,0.6317991614341736,0.6179795861244202
18,0.6499869227409363,0.6155729293823242,0.6377266645431519,0.6124216318130493
19,0.6535611748695374,0.6103149056434631,0.6415620446205139,0.6075834631919861
20,0.6622787714004517,0.6035956740379333,0.6516736149787903,0.6010199189186096
21,0.668904185295105,0.6007943749427795,0.650627613067627,0.595613420009613
22,0.6658530235290527,0.6000304222106934,0.6607391834259033,0.5914555191993713
23,0.669252872467041,0.5955356955528259,0.668410062789917,0.5870710015296936
24,0.6787551045417786,0.5906068682670593,0.6788703203201294,0.5812156796455383
25,0.6832882761955261,0.5879920125007629,0.6802650094032288,0.5774512887001038
26,0.6828523874282837,0.5853654742240906,0.6917712688446045,0.5714575052261353
27,0.6900880336761475,0.5797759294509888,0.694212019443512,0.5692949891090393
28,0.6967134475708008,0.5776822566986084,0.6983960866928101,0.5643811225891113
29,0.6971493363380432,0.5734906196594238,0.7022315263748169,0.5620802640914917
30,0.6957545280456543,0.5729624629020691,0.7119944095611572,0.5577903389930725
31,0.7012466192245483,0.5676605105400085,0.7036262154579163,0.5554360151290894
32,0.7051695585250854,0.5654996037483215,0.7207112908363342,0.550013542175293
33,0.7079591751098633,0.5636840462684631,0.7168758511543274,0.547531247138977
34,0.7134513258934021,0.559105634689331,0.7200139760971069,0.545028805732727
35,0.7122308611869812,0.5590766668319702,0.7221059799194336,0.5426946878433228
36,0.7184203863143921,0.5559184551239014,0.7266387939453125,0.5389106869697571
37,0.719466507434845,0.5527023077011108,0.7276847958564758,0.5368645787239075
38,0.7260918617248535,0.5488893985748291,0.7158298492431641,0.5357426404953003
39,0.7225176692008972,0.5466780662536621,0.7343096137046814,0.5310060977935791
40,0.7280969619750977,0.5447070598602295,0.732566237449646,0.5280547142028809
41,0.7244355082511902,0.5442373752593994,0.7405857443809509,0.5242640376091003
42,0.7343736290931702,0.5387912392616272,0.7444211840629578,0.5215144753456116
43,0.7339377403259277,0.5370684862136841,0.7573221921920776,0.5175996422767639
44,0.7351582050323486,0.534491777420044,0.7580195069313049,0.5144129395484924
45,0.7459681034088135,0.5301079154014587,0.7552301287651062,0.5130067467689514
46,0.7434399724006653,0.5294738411903381,0.7545327544212341,0.5104176998138428
47,0.7466654777526855,0.5264497399330139,0.7629009485244751,0.5066779851913452
48,0.7484090328216553,0.5231479406356812,0.7639470100402832,0.5037270188331604
49,0.745357871055603,0.5212987661361694,0.7695258259773254,0.5010207295417786
50,0.75189608335495,0.5182564854621887,0.7698744535446167,0.4982699155807495
51,0.7566908001899719,0.5164244771003723,0.7702231407165527,0.4950207471847534
52,0.7521576285362244,0.5140370726585388,0.7723152041435242,0.49211838841438293
53,0.7518088817596436,0.5120907425880432,0.7817294001579285,0.48979780077934265
54,0.7566908001899719,0.5087321400642395,0.7820780873298645,0.4882301688194275
55,0.7589573860168457,0.5065423846244812,0.7775453329086304,0.4858836829662323
56,0.7580856084823608,0.5064208507537842,0.7834727764129639,0.48399096727371216
57,0.7592188715934753,0.5044830441474915,0.784518837928772,0.48132413625717163
58,0.7700287699699402,0.49950575828552246,0.7904462814331055,0.4792092740535736
59,0.7650597095489502,0.49810582399368286,0.7880055904388428,0.47599121928215027
60,0.7650597095489502,0.4966096580028534,0.7925383448600769,0.4751597046852112
61,0.7658442854881287,0.49560797214508057,0.7925383448600769,0.47308531403541565
62,0.7719466686248779,0.49212366342544556,0.7904462814331055,0.47109219431877136
63,0.7720338106155396,0.49131888151168823,0.7956764101982117,0.46775415539741516
64,0.772295355796814,0.489813894033432,0.7974197864532471,0.4674612283706665
