epoch,accuracy,loss,val_accuracy,val_loss
0,0.5278528332710266,0.6922746896743774,0.5278940200805664,0.691898763179779
1,0.5443291664123535,0.683625340461731,0.5477684736251831,0.6901360750198364
2,0.5591491460800171,0.6774656772613525,0.5526499152183533,0.6870077252388
3,0.57597416639328,0.6717655658721924,0.564504861831665,0.6824432015419006
4,0.5830354690551758,0.6654186844825745,0.5693863034248352,0.6763581037521362
5,0.5914915800094604,0.6609567403793335,0.5749651193618774,0.6696876287460327
6,0.5949786305427551,0.6574193239212036,0.5836820006370544,0.6633514165878296
7,0.6057013273239136,0.6515432596206665,0.5910041928291321,0.6572096347808838
8,0.6120651960372925,0.6488614678382874,0.5979776978492737,0.6519225239753723
9,0.6222648620605469,0.6434140205383301,0.6028591394424438,0.6465708613395691
10,0.6266236305236816,0.6376793384552002,0.6094839572906494,0.6426610946655273
11,0.6298491954803467,0.6351397633552551,0.6133193969726562,0.6381803154945374
12,0.6455409526824951,0.6292120814323425,0.6140167117118835,0.6342180371284485
13,0.6565251350402832,0.6228249073028564,0.6175034642219543,0.6280421614646912
14,0.6581814885139465,0.6188285946846008,0.6269177198410034,0.6232492327690125
15,0.6730014681816101,0.6120016574859619,0.6272664070129395,0.6174194812774658
16,0.6768372654914856,0.6055883169174194,0.633891224861145,0.611726701259613
17,0.6834626197814941,0.6001549363136292,0.6492329239845276,0.6051687598228455
18,0.6943596601486206,0.592772364616394,0.6659693121910095,0.599524736404419
19,0.7027286291122437,0.5856965184211731,0.6757321953773499,0.5942162871360779
20,0.7087438106536865,0.5820733308792114,0.6931659579277039,0.5882656574249268
21,0.7174614071846008,0.5758512020111084,0.7001394629478455,0.5837309956550598
22,0.7185075283050537,0.5727822780609131,0.7039749026298523,0.5794035196304321
23,0.7260918617248535,0.5673113465309143,0.7088563442230225,0.574659526348114
24,0.7284456491470337,0.565329372882843,0.7112970948219299,0.5709154009819031
25,0.7256559729576111,0.559542715549469,0.7252440452575684,0.5659410357475281
26,0.7295789122581482,0.5540297031402588,0.7367503643035889,0.5621603727340698
27,0.7321070432662964,0.5523163080215454,0.732914924621582,0.559475839138031
